timestamp,window,sample,ir_raw,red_raw,true_hr
2026-04-18T20:07:04.747,2,183,163082,130010,88.0
2026-04-18T20:07:04.786,2,184,163082,130010,88.0
2026-04-18T20:07:04.827,2,185,163082,130010,88.0
2026-04-18T20:07:04.866,2,186,162991,129858,88.0
2026-04-18T20:07:04.906,2,187,162991,129858,88.0
2026-04-18T20:07:04.947,2,188,162991,129858,88.0
2026-04-18T20:07:04.987,2,189,162991,129858,88.0
2026-04-18T20:07:05.026,2,190,162759,129393,88.0
2026-04-18T20:07:05.067,2,191,162759,129393,88.0
2026-04-18T20:07:05.107,2,192,162759,129393,88.0
2026-04-18T20:07:05.146,2,193,162759,129393,88.0
2026-04-18T20:07:05.186,2,194,162571,129000,88.0
2026-04-18T20:07:05.226,2,195,162571,129000,88.0
2026-04-18T20:07:05.266,2,196,162571,129000,88.0
2026-04-18T20:07:05.306,2,197,162571,129000,88.0
2026-04-18T20:07:05.346,2,198,162440,128749,88.0
2026-04-18T20:07:05.386,2,199,162440,128749,88.0
2026-04-18T20:07:05.426,2,200,162440,128749,88.0
2026-04-18T20:07:05.466,2,201,162440,128749,88.0
2026-04-18T20:07:05.506,2,202,162601,129140,88.0
2026-04-18T20:07:05.546,2,203,162601,129140,88.0
2026-04-18T20:07:05.586,2,204,162601,129140,88.0
2026-04-18T20:07:05.626,2,205,162601,129140,88.0
2026-04-18T20:07:05.666,2,206,162790,129561,88.0
2026-04-18T20:07:05.706,2,207,162790,129561,88.0
2026-04-18T20:07:05.746,2,208,162790,129561,88.0
2026-04-18T20:07:05.786,2,209,162790,129561,88.0
2026-04-18T20:07:05.826,2,210,162833,129652,88.0
2026-04-18T20:07:05.866,2,211,162833,129652,88.0
2026-04-18T20:07:05.906,2,212,162833,129652,88.0
2026-04-18T20:07:05.945,2,213,162833,129652,88.0
2026-04-18T20:07:05.986,2,214,162804,129605,88.0
2026-04-18T20:07:06.026,2,215,162804,129605,88.0
2026-04-18T20:07:06.066,2,216,162804,129605,88.0
2026-04-18T20:07:06.105,2,217,162804,129605,88.0
2026-04-18T20:07:06.145,2,218,162842,129643,88.0
